date,time,block,wind_speed_2024,wind_speed_2025,solar_2024,solar_2025,,,,,,,,,
12/06/24,7:45:00,32,0,6.37842125,141.44,136.74,,,,,,,,,
12/06/24,8:00:00,33,0,6.1876175,156.63,149.4,,,,,,,,,
12/06/24,8:15:00,34,0,5.90620375,166.03,159.11,,,,,,,,,
12/06/24,8:30:00,35,0,5.64134375,172.29,166.73,,,,,,,,,
12/06/24,8:45:00,36,0,5.42004625,178.24,174.14,,,,,,,,,
12/06/24,9:00:00,37,0,5.2362125,182.36,180.41,,,,,,,,,
12/06/24,9:15:00,38,0,5.1421175,106.48,182.4,,,,,,,,,
12/06/24,9:30:00,39,0,4.86941625,198.42,181.64,,,,,,,,,
12/06/24,9:45:00,40,0,4.85112,183.76,182.12,,,,,,,,,
12/06/24,10:00:00,41,0,4.62023875,184.86,179.3,,,,,,,,,
12/06/24,10:15:00,42,0,4.58364625,183.42,178.53,,,,,,,,,
12/06/24,10:30:00,43,0,4.64202,186.57,178.76,,,,,,,,,
12/06/24,10:45:00,44,0,4.67599875,184.67,0,,,,,,,,,
12/06/24,11:00:00,45,0,4.66728625,183.17,178.66,,,,,,,,,
12/06/24,11:15:00,46,0,4.73872875,182.67,179.25,,,,,,,,,
12/06/24,11:30:00,47,0,4.7396,184.53,179.25,,,,,,,,,
12/06/24,11:45:00,48,0,4.74569875,181.56,177.96,,,,,,,,,
12/06/24,12:00:00,49,0,4.763995,181.86,177.19,,,,,,,,,
12/06/24,12:15:00,50,0,4.74744125,183.33,176.82,,,,,,,,,
12/06/24,12:30:00,51,0,4.71433375,179.75,176.19,,,,,,,,,
12/06/24,12:45:00,52,0,4.743085,181.08,175.26,,,,,,,,,
12/06/24,13:00:00,53,0,4.76486625,180.73,175.08,,,,,,,,,
12/06/24,13:15:00,54,0,4.7901325,104.32,174.5,,,,,,,,,
12/06/24,13:30:00,55,0,4.78054875,195.52,169.12,,,,,,,,,
12/06/24,13:45:00,56,0,4.680355,176.55,173.82,,,,,,,,,
12/06/24,14:00:00,57,0,4.65596,174.7,173.67,,,,,,,,,
12/06/24,14:15:00,58,0,4.65508875,168.11,173.06,,,,,,,,,
12/06/24,14:30:00,59,0,4.73524375,179.61,173.06,,,,,,,,,
12/06/24,14:45:00,60,0,4.6646725,178.9,172.21,,,,,,,,,
12/06/24,15:00:00,61,0,4.547925,175.47,171.45,,,,,,,,,
12/06/24,15:15:00,62,0,4.568835,180.08,170.89,,,,,,,,,
12/06/24,15:30:00,63,0,4.47909625,181.07,170.42,,,,,,,,,
12/06/24,15:45:00,64,0,4.18112875,176.49,169.32,,,,,,,,,
12/06/24,16:00:00,65,0,4.21772125,176.73,163.37,,,,,,,,,
12/06/24,16:15:00,66,0,3.9607025,173.41,155.09,,,,,,,,,
12/06/24,16:30:00,67,0,4.14627875,167.64,145.88,,,,,,,,,
12/06/24,16:45:00,68,0,3.84831125,162.77,136.27,,,,,,,,,
12/06/24,17:00:00,69,0,3.7341775,154.53,122.36,,,,,,,,,
12/06/24,17:15:00,70,0,3.6609925,81.7,108.33,,,,,,,,,
12/06/24,17:30:00,71,0,3.8700925,165.12,87.78,,,,,,,,,
12/06/24,17:45:00,72,0,3.79865,109.81,63.22,,,,,,,,,
12/06/24,18:00:00,73,0,3.8335,78.02,42.72,,,,,,,,,
12/06/24,18:15:00,74,0,3.84308375,52.99,25.28,,,,,,,,,
12/06/24,18:30:00,75,0,4.00513625,30.3,12.42,,,,,,,,,
12/06/24,18:45:00,76,0,3.8840325,13.53,3.2,,,,,,,,,
12/06/24,19:00:00,77,0,4.053055,0.53,0.24,,,,,,,,,
12/06/24,19:15:00,78,0,4.11317125,0.5,-0.31,,,,,,,,,
12/06/24,19:30:00,79,0,4.27348125,0,-0.26,,,,,,,,,
12/06/24,19:45:00,80,0,4.3963275,0,-0.25,,,,,,,,,
12/06/24,20:00:00,81,0,4.638535,0,-0.25,,,,,,,,,
12/06/24,20:15:00,82,0,4.86593125,0,-0.25,,,,,,,,,
12/06/24,20:30:00,83,0,5.12207875,0,-0.25,,,,,,,,,
12/06/24,20:45:00,84,0,5.32769375,0,-0.25,,,,,,,,,
12/06/24,21:00:00,85,0,5.60300875,0,-0.25,,,,,,,,,
12/06/24,21:15:00,86,0,5.85741375,0,-0.24,,,,,,,,,
12/06/24,21:30:00,87,0,6.04386125,0.22,-0.24,,,,,,,,,
12/06/24,21:45:00,88,0,6.29129625,0,-0.24,,,,,,,,,
12/06/24,22:00:00,89,0,6.43766625,0,-0.24,,,,,,,,,
12/06/24,22:15:00,90,0,6.67813125,0,-0.24,,,,,,,,,
12/06/24,22:30:00,91,0,6.91162625,0,-0.24,,,,,,,,,
12/06/24,22:45:00,92,0,7.1878125,0,-0.24,,,,,,,,,
12/06/24,23:00:00,93,0,7.412595,0,-0.24,,,,,,,,,
12/06/24,23:15:00,94,0,7.52324375,0,-0.23,,,,,,,,,
12/06/24,23:30:00,95,0,7.82992375,0,-0.23,,,,,,,,,
12/06/24,23:45:00,96,0,7.984135,0,-0.23,,,,,,,,,
13/06/24,0:00:00,1,0,8.2542225,0,0,,,,,,,,,
13/06/24,0:15:00,2,0,8.3483175,0,-0.23,,,,,,,,,
13/06/24,0:30:00,3,0,8.228085,0,-0.24,,,,,,,,,
13/06/24,0:45:00,4,0,8.30127,0,-0.24,,,,,,,,,
13/06/24,1:00:00,5,0,8.23766875,0,-0.24,,,,,,,,,
13/06/24,1:15:00,6,0,8.22372875,0,-0.24,,,,,,,,,
13/06/24,1:30:00,7,0,8.05122125,0,-0.25,,,,,,,,,
13/06/24,1:45:00,8,0,7.977165,0,-0.25,,,,,,,,,
13/06/24,2:00:00,9,0,7.80552875,0,-0.25,,,,,,,,,
13/06/24,2:15:00,10,0,7.57639,0,-0.25,,,,,,,,,
13/06/24,2:30:00,11,0,7.20610875,0,-0.25,,,,,,,,,
13/06/24,2:45:00,12,0,6.9821975,0,-0.25,,,,,,,,,
13/06/24,3:00:00,13,0,6.51695,0,-0.25,,,,,,,,,
13/06/24,3:15:00,14,0,6.2259525,0,-0.25,,,,,,,,,
13/06/24,3:30:00,15,0,6.2538325,0,-0.25,,,,,,,,,
13/06/24,3:45:00,16,0,6.4245975,0,-0.25,,,,,,,,,
13/06/24,4:00:00,17,0,6.72517875,0,-0.25,,,,,,,,,
13/06/24,4:15:00,18,0,7.35335,0,-0.25,,,,,,,,,
13/06/24,4:30:00,19,0,7.40823875,0,-0.25,,,,,,,,,
13/06/24,4:45:00,20,0,7.7767775,0,-0.25,,,,,,,,,
13/06/24,5:00:00,21,0,8.03728125,0,-0.25,,,,,,,,,
13/06/24,5:15:00,22,0,7.92227625,0,-0.25,,,,,,,,,
13/06/24,5:30:00,23,0,7.90833625,0,-0.18,,,,,,,,,
13/06/24,5:45:00,24,0,7.942315,0.06,1.54,,,,,,,,,
13/06/24,6:00:00,25,0,8.16099875,2.09,6.58,,,,,,,,,
13/06/24,6:15:00,26,0,8.19672,8.02,16.96,,,,,,,,,
13/06/24,6:30:00,27,0,7.91356375,21.26,34.38,,,,,,,,,
13/06/24,6:45:00,28,0,7.45093,41.25,56.66,,,,,,,,,
13/06/24,7:00:00,29,0,7.01269125,68.04,82.6,,,,,,,,,
13/06/24,7:15:00,30,0,6.75305875,94.66,107.1,,,,,,,,,
13/06/24,7:30:00,31,0,6.429825,120.13,125.25,,,,,,,,,
13/06/24,7:45:00,32,0,6.4106575,134.86,138.92,,,,,,,,,
13/06/24,8:00:00,33,0,6.401945,147.39,149.51,,,,,,,,,
13/06/24,8:15:00,34,0,6.31569125,159.24,158.68,,,,,,,,,
13/06/24,8:30:00,35,0,6.43766625,166.52,166.85,,,,,,,,,
13/06/24,8:45:00,36,0,6.3792925,173.82,174.08,,,,,,,,,
13/06/24,9:00:00,37,0,6.255575,181.57,179.35,,,,,,,,,
13/06/24,9:15:00,38,0,6.00814,109.29,181.1,,,,,,,,,
13/06/24,9:30:00,39,0,6.16583625,198.33,178.33,,,,,,,,,
13/06/24,9:45:00,40,0,6.0865525,184.74,177.88,,,,,,,,,
13/06/24,10:00:00,41,0,5.81733625,184.35,178.37,,,,,,,,,
13/06/24,10:15:00,42,0,5.419175,182.44,179.54,,,,,,,,,
13/06/24,10:30:00,43,0,5.39913625,184.03,176.34,,,,,,,,,
13/06/24,10:45:00,44,0,5.38781,181.02,178.14,,,,,,,,,
13/06/24,11:00:00,45,0,5.48451875,181.18,179.52,,,,,,,,,
13/06/24,11:15:00,46,0,5.572515,180.74,179.42,,,,,,,,,
13/06/24,11:30:00,47,0,5.67445125,176.63,179.11,,,,,,,,,
13/06/24,11:45:00,48,0,5.8112375,150.07,178.64,,,,,,,,,
13/06/24,12:00:00,49,0,5.89923375,172.78,179.33,,,,,,,,,
13/06/24,12:15:00,50,0,5.88877875,177.72,178.53,,,,,,,,,
13/06/24,12:30:00,51,0,6.0029125,177.7,178.52,,,,,,,,,
13/06/24,12:45:00,52,0,5.941925,178.66,178.42,,,,,,,,,
13/06/24,13:00:00,53,0,5.86438375,174.77,177.73,,,,,,,,,
13/06/24,13:15:00,54,0,5.85392875,175.68,177.17,,,,,,,,,
13/06/24,13:30:00,55,0,5.8112375,172.05,177.16,,,,,,,,,
13/06/24,13:45:00,56,0,5.62217625,176.63,176.33,,,,,,,,,
13/06/24,14:00:00,57,0,5.56467375,177.04,176.08,,,,,,,,,
13/06/24,14:15:00,58,0,5.5219825,169.87,173.44,,,,,,,,,
13/06/24,14:30:00,59,0,5.14386,173.22,176.03,,,,,,,,,
13/06/24,14:45:00,60,0,5.2327275,167.39,176.33,,,,,,,,,
13/06/24,15:00:00,61,0,4.89729625,175.28,174.7,,,,,,,,,
13/06/24,15:15:00,62,0,4.86244625,169.59,173.8,,,,,,,,,
13/06/24,15:30:00,63,0,4.9121075,177.3,172.47,,,,,,,,,
13/06/24,15:45:00,64,0,4.76486625,174.86,169.69,,,,,,,,,
13/06/24,16:00:00,65,0,5.00707375,147.96,163.25,,,,,,,,,
13/06/24,16:15:00,66,0,4.99052,132.39,155.61,,,,,,,,,
13/06/24,16:30:00,67,0,4.80320125,168.08,146.34,,,,,,,,,
13/06/24,16:45:00,68,0,4.92082,159.05,133.98,,,,,,,,,
13/06/24,17:00:00,69,0,4.89903875,151.5,118.26,,,,,,,,,
13/06/24,17:15:00,70,0,4.93388875,71.49,101.25,,,,,,,,,
13/06/24,17:30:00,71,0,5.0184,160.39,80.32,,,,,,,,,
13/06/24,17:45:00,72,0,4.85896125,97.66,60.66,,,,,,,,,
13/06/24,18:00:00,73,0,4.9574125,69,41.47,,,,,,,,,
13/06/24,18:15:00,74,0,4.805815,44.07,25.78,,,,,,,,,
13/06/24,18:30:00,75,0,4.87290125,26.38,13.16,,,,,,,,,
13/06/24,18:45:00,76,0,5.04540875,12.97,4.81,,,,,,,,,
13/06/24,19:00:00,77,0,5.01143,0.53,0.58,,,,,,,,,
13/06/24,19:15:00,78,0,4.96699625,0.49,-0.31,,,,,,,,,
13/06/24,19:30:00,79,0,5.14647375,0,-0.25,,,,,,,,,
13/06/24,19:45:00,80,0,5.26147875,0,-0.24,,,,,,,,,
13/06/24,20:00:00,81,0,5.5010725,0,-0.24,,,,,,,,,
13/06/24,20:15:00,82,0,5.684035,0,-0.24,,,,,,,,,
13/06/24,20:30:00,83,0,5.8182075,0,-0.24,,,,,,,,,
13/06/24,20:45:00,84,0,5.962835,0,-0.23,,,,,,,,,
13/06/24,21:00:00,85,0,6.34008625,0,-0.23,,,,,,,,,
13/06/24,21:15:00,86,0,6.506495,0,-0.23,,,,,,,,,
13/06/24,21:30:00,87,0,6.6511225,0,-0.23,,,,,,,,,
13/06/24,21:45:00,88,0,6.9003,0,-0.23,,,,,,,,,
13/06/24,22:00:00,89,0,7.30717375,0,-0.23,,,,,,,,,
13/06/24,22:15:00,90,0,7.5363125,0,-0.23,,,,,,,,,
13/06/24,22:30:00,91,0,7.80204375,0,-0.23,,,,,,,,,
13/06/24,22:45:00,92,0,7.92053375,0,-0.23,,,,,,,,,
13/06/24,23:00:00,93,0,8.36312875,0,-0.23,,,,,,,,,
13/06/24,23:15:00,94,0,8.520825,0,-0.23,,,,,,,,,
13/06/24,23:30:00,95,0,8.73776625,0,-0.23,,,,,,,,,
13/06/24,23:45:00,96,0,8.7316675,0,-0.23,,,,,,,,,
14/06/24,0:00:00,1,0,8.54609125,0,-0.23,,,,,,,,,
14/06/24,0:15:00,2,0,8.37184125,0,-0.23,,,,,,,,,
14/06/24,0:30:00,3,0,8.283845,0,-0.24,,,,,,,,,
14/06/24,0:45:00,4,0,8.14008875,0,-0.24,,,,,,,,,
14/06/24,1:00:00,5,0,8.05035,0,-0.24,,,,,,,,,
14/06/24,1:15:00,6,0,7.80030125,0,-0.25,,,,,,,,,
14/06/24,1:30:00,7,0,7.56680625,0,-0.25,,,,,,,,,
14/06/24,1:45:00,8,0,7.40475375,0,-0.25,,,,,,,,,
14/06/24,2:00:00,9,0,7.2087225,0,-0.25,,,,,,,,,
14/06/24,2:15:00,10,0,7.091975,0,-0.25,,,,,,,,,
14/06/24,2:30:00,11,0,6.70601125,0,-0.25,,,,,,,,,
14/06/24,2:45:00,12,0,6.51433625,0,-0.25,,,,,,,,,
14/06/24,3:00:00,13,0,6.46380375,0,-0.25,,,,,,,,,
14/06/24,3:15:00,14,0,6.58665,0,-0.25,,,,,,,,,
14/06/24,3:30:00,15,0,6.52304875,0,-0.25,,,,,,,,,
14/06/24,3:45:00,16,0,6.46206125,0,-0.25,,,,,,,,,
14/06/24,4:00:00,17,0,6.32614625,0,-0.25,,,,,,,,,
14/06/24,4:15:00,18,0,6.3758075,0,-0.25,,,,,,,,,
14/06/24,4:30:00,19,0,6.16932125,0,-0.25,,,,,,,,,
14/06/24,4:45:00,20,0,6.00552625,0,-0.25,,,,,,,,,
14/06/24,5:00:00,21,0,6.0447325,0,-0.25,,,,,,,,,
14/06/24,5:15:00,22,0,6.185875,0,-0.25,,,,,,,,,
14/06/24,5:30:00,23,0,6.42546875,0,-0.15,,,,,,,,,
14/06/24,5:45:00,24,0,6.35054125,0.05,1.79,,,,,,,,,
14/06/24,6:00:00,25,0,6.088295,2.1,7.11,,,,,,,,,
14/06/24,6:15:00,26,0,5.8948775,7.22,18.34,,,,,,,,,
14/06/24,6:30:00,27,0,5.9541225,16.66,36.21,,,,,,,,,
14/06/24,6:45:00,28,0,5.90794625,32.78,58.88,,,,,,,,,
14/06/24,7:00:00,29,0,5.9157875,56.41,84.68,,,,,,,,,
14/06/24,7:15:00,30,0,5.9889725,81.77,110.06,,,,,,,,,
14/06/24,7:30:00,31,0,6.21114125,105.56,128.16,,,,,,,,,
14/06/24,7:45:00,32,0,6.19197375,127.13,141.58,,,,,,,,,
14/06/24,8:00:00,33,0,6.33834375,138.09,153.38,,,,,,,,,
14/06/24,8:15:00,34,0,6.464675,149.94,162.79,,,,,,,,,
14/06/24,8:30:00,35,0,6.56138375,159.12,170.81,,,,,,,,,
14/06/24,8:45:00,36,0,6.576195,169.1,177.22,,,,,,,,,
14/06/24,9:00:00,37,0,6.820145,175.29,178.17,,,,,,,,,
14/06/24,9:15:00,38,0,6.8079475,181.18,178.73,,,,,,,,,
14/06/24,9:30:00,39,0,6.6267275,185.62,179.31,,,,,,,,,
14/06/24,9:45:00,40,0,6.520435,182.85,180.88,,,,,,,,,
14/06/24,10:00:00,41,0,6.69032875,186.21,181.33,,,,,,,,,
14/06/24,10:15:00,42,0,6.722565,185.26,179.97,,,,,,,,,
14/06/24,10:30:00,43,0,6.8079475,183.77,181.51,,,,,,,,,
14/06/24,10:45:00,44,0,6.9787125,184.05,182.04,,,,,,,,,
14/06/24,11:00:00,45,0,7.09981625,184.28,181.69,,,,,,,,,
14/06/24,11:15:00,46,0,7.18607,186,181.39,,,,,,,,,
14/06/24,11:30:00,47,0,7.064095,186.96,181.12,,,,,,,,,
14/06/24,11:45:00,48,0,6.9543175,180.24,180.29,,,,,,,,,
14/06/24,12:00:00,49,0,6.81230375,184.85,178.54,,,,,,,,,
14/06/24,12:15:00,50,0,6.73040625,181.95,178.03,,,,,,,,,
14/06/24,12:30:00,51,0,6.57706625,183.67,177.2,,,,,,,,,
14/06/24,12:45:00,52,0,6.4489925,176.54,176.68,,,,,,,,,
14/06/24,13:00:00,53,0,6.28084125,174.03,176,,,,,,,,,
14/06/24,13:15:00,54,0,6.08568125,174,175.31,,,,,,,,,
14/06/24,13:30:00,55,0,5.98287375,177.54,174.61,,,,,,,,,
14/06/24,13:45:00,56,0,5.927985,177.14,173.93,,,,,,,,,
14/06/24,14:00:00,57,0,5.82953375,171.31,172.88,,,,,,,,,
14/06/24,14:15:00,58,0,5.66661,130.42,173.53,,,,,,,,,
14/06/24,14:30:00,59,0,5.35905875,124.69,173.65,,,,,,,,,
14/06/24,14:45:00,60,0,5.11598,124.62,173.42,,,,,,,,,
14/06/24,15:00:00,61,0,5.02537,81.83,172.73,,,,,,,,,
14/06/24,15:15:00,62,0,5.0549925,124.9,172.57,,,,,,,,,
14/06/24,15:30:00,63,0,4.86244625,172.73,172.3,,,,,,,,,
14/06/24,15:45:00,64,0,4.67077125,174.36,171.18,,,,,,,,,
14/06/24,16:00:00,65,0,4.5705775,171.23,168.22,,,,,,,,,
14/06/24,16:15:00,66,0,4.47561125,140.56,162.98,,,,,,,,,
14/06/24,16:30:00,67,0,4.4660275,116.83,156.31,,,,,,,,,
14/06/24,16:45:00,68,0,4.30746,93.32,147.27,,,,,,,,,
14/06/24,17:00:00,69,0,4.23863125,47.44,136.96,,,,,,,,,
14/06/24,17:15:00,70,0,4.04869875,48.27,123.47,,,,,,,,,
14/06/24,17:30:00,71,0,4.004265,42.74,103.97,,,,,,,,,
14/06/24,17:45:00,72,0,3.96854375,27.31,76.22,,,,,,,,,
14/06/24,18:00:00,73,0,4.03127375,24.35,50.87,,,,,,,,,
14/06/24,18:15:00,74,0,4.011235,23.03,29.62,,,,,,,,,
14/06/24,18:30:00,75,0,4.164575,16.08,14.1,,,,,,,,,
14/06/24,18:45:00,76,0,4.20552375,11.66,4.83,,,,,,,,,
14/06/24,19:00:00,77,0,4.1349525,0.53,0.79,,,,,,,,,
14/06/24,19:15:00,78,0,4.1210125,0.53,-0.29,,,,,,,,,
14/06/24,19:30:00,79,0,4.011235,0,-0.26,,,,,,,,,
14/06/24,19:45:00,80,0,4.02604625,0,-0.25,,,,,,,,,
14/06/24,20:00:00,81,0,4.14279375,0,-0.24,,,,,,,,,
14/06/24,20:15:00,82,0,4.143665,0,-0.25,,,,,,,,,
14/06/24,20:30:00,83,0,4.1488925,0,-0.25,,,,,,,,,
14/06/24,20:45:00,84,0,4.192455,0,-0.25,,,,,,,,,
14/06/24,21:00:00,85,0,4.3370825,0,-0.25,,,,,,,,,
14/06/24,21:15:00,86,0,4.457315,0,-0.24,,,,,,,,,
14/06/24,21:30:00,87,0,4.6716425,0,-0.24,,,,,,,,,
14/06/24,21:45:00,88,0,4.8493775,0,-0.23,,,,,,,,,
14/06/24,22:00:00,89,0,5.09768375,0,-0.24,,,,,,,,,
14/06/24,22:15:00,90,0,5.23534125,0,-0.24,,,,,,,,,
14/06/24,22:30:00,91,0,5.224015,0,-0.23,,,,,,,,,
14/06/24,22:45:00,92,0,5.154315,0,-0.23,,,,,,,,,
14/06/24,23:00:00,93,0,5.08722875,0,-0.23,,,,,,,,,
14/06/24,23:15:00,94,0,5.17958125,0,-0.23,,,,,,,,,
14/06/24,23:30:00,95,0,5.49933,0,-0.23,,,,,,,,,
14/06/24,23:45:00,96,0,5.54115,0,-0.23,,,,,,,,,
15/06/24,0:00:00,1,0,5.59429625,0,-0.23,,,,,,,,,
15/06/24,0:15:00,2,0,5.72498375,0,-0.24,,,,,,,,,
15/06/24,0:30:00,3,0,6.0238225,0,-0.24,,,,,,,,,
15/06/24,0:45:00,4,0,6.08568125,0,-0.24,,,,,,,,,
15/06/24,1:00:00,5,0,6.06825625,0,-0.24,,,,,,,,,
15/06/24,1:15:00,6,0,6.0342775,0,-0.24,,,,,,,,,
15/06/24,1:30:00,7,0,5.927985,0,-0.24,,,,,,,,,
15/06/24,1:45:00,8,0,5.87309625,0,-0.25,,,,,,,,,
15/06/24,2:00:00,9,0,5.83998875,0,-0.25,,,,,,,,,
15/06/24,2:15:00,10,0,5.8286625,0,-0.24,,,,,,,,,
15/06/24,2:30:00,11,0,5.86438375,0,-0.24,,,,,,,,,
15/06/24,2:45:00,12,0,6.0307925,0,-0.24,,,,,,,,,
15/06/24,3:00:00,13,0,6.25644625,0,-0.24,,,,,,,,,
15/06/24,3:15:00,14,0,6.4803575,0,-0.24,,,,,,,,,
15/06/24,3:30:00,15,0,6.87242,0,-0.23,,,,,,,,,
15/06/24,3:45:00,16,0,6.9856825,0,-0.23,,,,,,,,,
15/06/24,4:00:00,17,0,6.95518875,0,-0.23,,,,,,,,,
15/06/24,4:15:00,18,0,6.875905,0,-0.23,,,,,,,,,
15/06/24,4:30:00,19,0,6.9020425,0,-0.24,,,,,,,,,
15/06/24,4:45:00,20,0,6.79836375,0,-0.24,,,,,,,,,
15/06/24,5:00:00,21,0,6.65199375,0,-0.24,,,,,,,,,
15/06/24,5:15:00,22,0,6.6371825,0,-0.25,,,,,,,,,
15/06/24,5:30:00,23,0,6.84454,0,-0.14,,,,,,,,,
15/06/24,5:45:00,24,0,6.7382475,0.15,1.91,,,,,,,,,
15/06/24,6:00:00,25,0,6.50998,1.97,7.4,,,,,,,,,
15/06/24,6:15:00,26,0,6.2050425,6.69,18.6,,,,,,,,,
15/06/24,6:30:00,27,0,5.9680625,15.53,36.85,,,,,,,,,
15/06/24,6:45:00,28,0,5.89662,29.79,60.39,,,,,,,,,
15/06/24,7:00:00,29,0,5.85915625,49.28,86.97,,,,,,,,,
15/06/24,7:15:00,30,0,5.86264125,73.73,112.45,,,,,,,,,
15/06/24,7:30:00,31,0,5.76680375,98.54,130.97,,,,,,,,,
15/06/24,7:45:00,32,0,5.71104375,113.53,145.14,,,,,,,,,
15/06/24,8:00:00,33,0,5.607365,129,156.19,,,,,,,,,
15/06/24,8:15:00,34,0,5.54115,145.33,165.39,,,,,,,,,
15/06/24,8:30:00,35,0,5.57687125,152.26,172.6,,,,,,,,,
15/06/24,8:45:00,36,0,5.6997175,160.51,178.52,,,,,,,,,
15/06/24,9:00:00,37,0,5.66922375,168.98,178.46,,,,,,,,,
15/06/24,9:15:00,38,0,5.8286625,175.19,180.15,,,,,,,,,
15/06/24,9:30:00,39,0,5.90446125,177.42,181.54,,,,,,,,,
15/06/24,9:45:00,40,0,5.85567125,183.56,182.15,,,,,,,,,
15/06/24,10:00:00,41,0,5.642215,186.21,179.97,,,,,,,,,
15/06/24,10:15:00,42,0,5.53156625,181.11,182.47,,,,,,,,,
15/06/24,10:30:00,43,0,5.5254675,184.59,182.39,,,,,,,,,
15/06/24,10:45:00,44,0,5.45315375,182.96,181.35,,,,,,,,,
15/06/24,11:00:00,45,0,5.20746125,180.4,180.4,,,,,,,,,
15/06/24,11:15:00,46,0,5.08548625,179.5,180.74,,,,,,,,,
15/06/24,11:30:00,47,0,5.06022,180.2,180.09,,,,,,,,,
15/06/24,11:45:00,48,0,5.09419875,177.64,180.1,,,,,,,,,
15/06/24,12:00:00,49,0,5.14386,177.02,179.27,,,,,,,,,
15/06/24,12:15:00,50,0,5.119465,175.37,178.04,,,,,,,,,
15/06/24,12:30:00,51,0,4.81365625,170.64,176.93,,,,,,,,,
15/06/24,12:45:00,52,0,4.78751875,172.48,176.75,,,,,,,,,
15/06/24,13:00:00,53,0,4.7587675,172.07,175.26,,,,,,,,,
15/06/24,13:15:00,54,0,4.5914875,137.28,173.85,,,,,,,,,
15/06/24,13:30:00,55,0,4.3405675,161.51,172.79,,,,,,,,,
15/06/24,13:45:00,56,0,4.24908625,152.61,172.66,,,,,,,,,
15/06/24,14:00:00,57,0,4.115785,170.46,172.89,,,,,,,,,
15/06/24,14:15:00,58,0,3.9746425,163.75,172.23,,,,,,,,,
15/06/24,14:30:00,59,0,3.81956,141.03,172.47,,,,,,,,,
15/06/24,14:45:00,60,0,3.93108,106.1,173.2,,,,,,,,,
15/06/24,15:00:00,61,0,4.01384875,122.52,172.9,,,,,,,,,
15/06/24,15:15:00,62,0,4.05915375,106.7,171.96,,,,,,,,,
15/06/24,15:30:00,63,0,4.13930875,80.22,171.55,,,,,,,,,
15/06/24,15:45:00,64,0,4.0757075,77.65,170.22,,,,,,,,,
15/06/24,16:00:00,65,0,4.20291,86.25,167.76,,,,,,,,,
15/06/24,16:15:00,66,0,4.00165125,122.02,164.97,,,,,,,,,
15/06/24,16:30:00,67,0,3.72895,132.51,157.45,,,,,,,,,
15/06/24,16:45:00,68,0,3.8335,111.66,150.06,,,,,,,,,
15/06/24,17:00:00,69,0,3.7516025,111.01,139.33,,,,,,,,,
15/06/24,17:15:00,70,0,3.63049875,51.66,126.53,,,,,,,,,
15/06/24,17:30:00,71,0,3.48761375,142.71,108.12,,,,,,,,,
15/06/24,17:45:00,72,0,3.50852375,79.85,81.83,,,,,,,,,
15/06/24,18:00:00,73,0,3.44753625,60.95,55.68,,,,,,,,,
15/06/24,18:15:00,74,0,3.30465125,41.49,33.66,,,,,,,,,
15/06/24,18:30:00,75,0,3.32381875,23.16,16.64,,,,,,,,,
15/06/24,18:45:00,76,0,3.26283125,11.95,5.88,,,,,,,,,
15/06/24,19:00:00,77,0,3.293325,0.53,1.04,,,,,,,,,
15/06/24,19:15:00,78,0,3.29768125,0.53,-0.27,,,,,,,,,
15/06/24,19:30:00,79,0,3.3717375,0,-0.26,,,,,,,,,
15/06/24,19:45:00,80,0,3.43621,0,-0.26,,,,,,,,,
15/06/24,20:00:00,81,0,3.51897875,0,-0.25,,,,,,,,,
15/06/24,20:15:00,82,0,3.627885,0,-0.26,,,,,,,,,
15/06/24,20:30:00,83,0,3.85702375,0,-0.25,,,,,,,,,
15/06/24,20:45:00,84,0,4.0652525,0,-0.25,,,,,,,,,
15/06/24,21:00:00,85,0,5.2013625,0,-0.25,,,,,,,,,
15/06/24,21:15:00,86,0,5.74328,0,-0.24,,,,,,,,,
15/06/24,21:30:00,87,0,5.96544875,0,-0.24,,,,,,,,,
15/06/24,21:45:00,88,0,5.91317375,0,-0.24,,,,,,,,,
15/06/24,22:00:00,89,0,5.72672625,0,-0.24,,,,,,,,,
15/06/24,22:15:00,90,0,5.6962325,0,-0.24,,,,,,,,,
15/06/24,22:30:00,91,0,5.488875,0,-0.23,,,,,,,,,
15/06/24,22:45:00,92,0,5.24841,0,-0.23,,,,,,,,,
15/06/24,23:00:00,93,0,5.06806125,0,-0.23,,,,,,,,,
15/06/24,23:15:00,94,0,5.049765,0,-0.23,,,,,,,,,
15/06/24,23:30:00,95,0,4.9225625,0,-0.23,,,,,,,,,
15/06/24,23:45:00,96,0,4.82933875,0,-0.24,,,,,,,,,
16/06/24,0:00:00,1,0,4.757025,0,-0.24,,,,,,,,,
16/06/24,0:15:00,2,0,4.85199125,0,-0.24,,,,,,,,,
16/06/24,0:30:00,3,0,4.77357875,0,-0.24,,,,,,,,,
16/06/24,0:45:00,4,0,4.77445,0,-0.25,,,,,,,,,
16/06/24,1:00:00,5,0,4.882485,0,-0.25,,,,,,,,,
16/06/24,1:15:00,6,0,5.11598,0,-0.25,,,,,,,,,
16/06/24,1:30:00,7,0,5.33640625,0,-0.25,,,,,,,,,
16/06/24,1:45:00,8,0,5.23882625,0,-0.25,,,,,,,,,
16/06/24,2:00:00,9,0,5.30678375,0,-0.25,,,,,,,,,
16/06/24,2:15:00,10,0,5.2745475,0,-0.25,,,,,,,,,
16/06/24,2:30:00,11,0,5.293715,0,-0.24,,,,,,,,,
